age,taille,poids,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret
66,171.3,74.9,2160,0.4,5000.0,13056.01425629857
27,176.7,68.8,2442,0.39,5000.0,6190.914612776286
45,183.4,41.8,2300,0.3,5000.0,16953.531578012247
26,170.2,80.0,500,0.18,5000.0,4555.734414673954
70,177.8,41.6,812,0.3,5175.89104031576,21451.13799365545
71,169.0,82.6,3352,0.72,5000.0,15555.765011897262
31,173.8,53.7,4292,0.64,5175.89104031576,28725.232684272
23,144.2,62.6,3070,0.58,5000.0,33441.52830376546
74,165.6,85.7,3345,0.81,5000.0,4694.595827220872
21,179.4,77.8,2042,0.74,5000.0,500.0
32,165.4,63.0,1972,0.8,5000.0,1743.629121639761
56,195.3,45.1,1740,0.0,5175.89104031576,15012.91300698009
25,172.3,82.8,1374,0.25,5175.89104031576,500.0
37,173.4,48.4,3635,0.2,5000.0,500.0
41,164.2,76.6,2682,0.45,5000.0,500.0
34,166.6,63.5,5036,0.96,5175.89104031576,9432.87135272341
73,162.6,83.5,2357,0.29,5000.0,500.0
40,149.5,58.5,1382,0.65,5000.0,500.0
41,167.1,86.0,2878,0.33,5000.0,11044.95368508808
33,164.1,37.1,2336,0.89,5175.89104031576,5305.4114788708885
31,185.2,68.0,2277,0.91,5175.89104031576,4903.344081853641
42,157.8,51.1,4479,0.73,5000.0,6793.042991763258
75,168.2,70.5,2597,0.03,5000.0,500.0
58,170.9,44.1,1390,0.36,5000.0,500.0
32,162.2,96.9,1457,0.56,5000.0,7667.811763741534
27,179.0,108.9,4230,0.38,5175.89104031576,500.0
31,180.1,53.4,3894,0.97,5175.89104031576,500.0
67,169.6,82.1,2234,0.59,5175.89104031576,500.0
58,156.1,65.4,2405,0.5,5175.89104031576,500.0
59,173.0,74.3,4114,0.96,5175.89104031576,500.0
34,181.2,84.0,4269,0.19,5175.89104031576,24766.39362476903
35,166.5,56.2,2637,0.32,5175.89104031576,20648.259670229618
33,164.3,92.2,2554,0.25,5000.0,1847.097352476328
47,182.7,75.0,3058,0.39,5175.89104031576,500.0
33,165.2,77.5,2209,0.9,5175.89104031576,500.0
58,171.9,64.0,2523,0.48,5000.0,500.0
74,182.3,98.2,3357,0.96,5175.89104031576,22454.46031741956
41,180.5,38.6,2249,0.98,5175.89104031576,6193.533057613117
73,162.9,80.1,1259,0.4,5175.89104031576,500.0
64,158.0,71.1,1854,0.22,5000.0,23604.232805859625
70,174.9,74.3,4451,0.06,5175.89104031576,25394.100857164816
30,152.4,71.7,3623,0.35,5175.89104031576,500.0
66,163.9,75.8,2533,0.31,5175.89104031576,12218.73250146555
57,168.9,75.7,3259,0.73,5175.89104031576,500.0
68,163.0,49.0,1163,0.44,5175.89104031576,19927.734372517098
64,169.7,44.5,2607,0.92,5175.89104031576,500.0
73,179.6,74.0,2903,0.06,5000.0,18471.820285212307
19,185.2,69.0,3547,0.51,5175.89104031576,500.0
62,163.3,87.7,4882,0.34,5000.0,21173.131971712315
74,177.7,61.7,3632,0.93,5175.89104031576,500.0
54,181.0,55.1,2523,0.91,5000.0,500.0
38,157.3,62.9,2686,0.22,5175.89104031576,14498.408189582598
32,171.4,62.2,2444,0.42,5175.89104031576,500.0
54,174.9,76.7,1932,0.06,5000.0,23055.217448186253
37,168.2,73.0,3611,0.28,5175.89104031576,8879.650901689532
49,169.2,66.5,5166,0.38,5000.0,23133.60284190722
36,179.4,70.0,3591,0.98,5175.89104031576,11911.106330765071
43,162.6,64.9,1980,0.16,5175.89104031576,500.0
71,181.6,96.4,2592,0.39,5000.0,500.0
59,161.5,83.9,2676,0.11,5000.0,5063.042378361883
57,168.0,62.9,820,0.11,5000.0,15338.099370142098
34,166.7,98.6,1522,0.29,5175.89104031576,500.0
44,165.3,84.6,3062,0.2,5000.0,500.0
37,171.8,40.1,2346,0.08,5175.89104031576,4965.216428687579
38,186.2,47.8,3073,0.27,5000.0,18519.312195103008
24,166.0,54.0,1473,0.02,5000.0,19730.30270439602
45,174.6,73.1,3036,0.58,5175.89104031576,28909.07243693096
56,149.9,77.2,1869,0.16,5000.0,500.0
73,164.5,78.7,2309,0.13,5000.0,7932.349340047482
25,169.4,68.0,3248,0.2,5000.0,500.0
63,180.8,66.2,500,0.66,5175.89104031576,500.0
46,159.6,58.4,2635,0.67,5000.0,20234.700501836604
58,156.6,62.6,3452,1.0,5000.0,500.0
28,175.9,64.1,2276,0.44,5000.0,21152.86192483385
61,150.9,73.7,2874,0.26,5175.89104031576,500.0
39,169.0,75.1,4250,0.16,5175.89104031576,3657.856153392172
58,165.0,62.9,4117,0.65,5000.0,500.0
51,174.1,59.7,3649,0.02,5000.0,10392.343107506122
20,168.9,50.8,2344,0.54,5000.0,500.0
70,166.0,91.1,4462,0.05,5175.89104031576,34864.54582037728
75,161.6,59.6,1801,0.57,5000.0,500.0
65,176.5,80.1,3392,0.03,5000.0,500.0
48,173.6,70.3,2678,0.81,5175.89104031576,500.0
62,171.4,67.5,2498,0.9,5175.89104031576,500.0
52,183.3,81.5,2763,0.9,5175.89104031576,500.0
28,159.4,79.4,2091,0.09,5175.89104031576,500.0
59,171.8,49.8,2829,0.19,5000.0,24156.07663617894
59,158.0,49.0,500,0.96,5000.0,12880.28442840676
43,177.1,51.4,2109,0.85,5175.89104031576,500.0
72,169.8,68.6,3143,0.48,5175.89104031576,16787.149367299113
19,166.0,77.0,2856,0.06,5175.89104031576,13537.226653486512
63,163.0,96.7,2632,0.2,5000.0,10742.08668165976
72,180.7,65.9,1646,0.01,5000.0,500.0
55,143.0,61.4,3433,0.23,5175.89104031576,500.0
73,178.9,95.1,2930,0.71,5000.0,16362.08140437725
65,184.4,76.3,500,0.59,5175.89104031576,500.0
46,163.5,72.2,1839,0.71,5175.89104031576,8363.069812379106
41,157.8,59.6,3414,0.93,5175.89104031576,8268.237558582412
43,178.1,66.0,3059,0.32,5000.0,14094.30081760922
18,175.0,77.8,1838,0.71,5175.89104031576,12327.103312473731
51,160.9,73.5,607,0.77,5175.89104031576,500.0
32,176.7,50.8,3539,0.66,5175.89104031576,16486.630528664326
36,157.4,82.7,3823,0.49,5000.0,500.0
22,158.1,52.6,2039,0.99,5000.0,10940.033527908712
56,177.4,37.7,3254,0.43,5175.89104031576,500.0
29,173.0,84.4,3095,0.51,5175.89104031576,15956.415381253795
38,155.5,69.2,3637,0.78,5000.0,500.0
75,172.6,72.7,2601,0.55,5175.89104031576,23011.86294145387
40,171.3,66.9,3421,0.18,5000.0,10841.692499506436
22,171.0,86.6,1935,0.8,5175.89104031576,4442.78545543748
58,180.7,69.8,2364,0.45,5000.0,19324.86083354619
69,160.7,57.6,1571,0.76,5000.0,17512.77847105645
36,166.3,74.6,3928,0.89,5000.0,18882.798050504884
65,164.3,44.9,1527,0.26,5175.89104031576,500.0
51,172.5,102.1,2563,0.5,5175.89104031576,500.0
65,167.1,71.7,2357,0.78,5175.89104031576,20931.30685439814
24,175.8,63.4,3883,0.45,5175.89104031576,18309.68450374269
68,169.2,89.9,4228,0.84,5000.0,14071.112177650724
62,167.5,59.1,2963,0.31,5000.0,500.0
26,170.4,75.9,2706,0.39,5000.0,26809.32041261296
34,177.3,60.3,1297,0.97,5000.0,500.0
23,176.8,50.1,4637,0.09,5175.89104031576,25030.670052142177
29,182.4,68.6,2645,0.14,5175.89104031576,2277.145354776111
72,167.7,83.7,1851,0.82,5000.0,27262.08181334808
40,173.2,92.6,3435,0.17,5000.0,1919.650604490946
35,149.0,69.6,529,0.02,5175.89104031576,28518.042402682
65,176.0,68.5,967,0.95,5000.0,10322.651983787207
18,175.7,83.0,3231,0.09,5175.89104031576,30700.651508551942
43,176.7,79.0,2106,0.23,5000.0,500.0
35,165.1,61.4,2671,0.78,5000.0,500.0
23,163.1,93.0,3871,0.06,5175.89104031576,500.0
39,173.9,81.0,2691,0.89,5000.0,21945.904315684653
48,175.2,74.6,2218,0.74,5175.89104031576,500.0
75,160.6,69.9,2903,0.91,5175.89104031576,500.0
65,178.7,92.2,2548,0.18,5175.89104031576,3031.3718481659403
48,167.2,80.0,3878,0.52,5175.89104031576,5446.426084695993
36,190.7,84.7,2765,0.87,5175.89104031576,7694.327938151058
58,172.7,54.8,2581,0.61,5000.0,4272.007237846425
70,172.8,74.9,2005,0.43,5175.89104031576,500.0
28,163.1,73.4,4102,0.97,5175.89104031576,500.0
55,159.2,50.5,500,0.9,5175.89104031576,500.0
75,178.9,56.9,3051,0.47,5175.89104031576,500.0
53,167.7,83.8,1964,0.2,5175.89104031576,23577.333299950948
27,149.5,77.9,1764,0.33,5000.0,500.0
43,169.4,53.5,599,0.57,5175.89104031576,500.0
72,162.5,101.7,3079,0.35,5000.0,15060.755418794995
23,165.2,64.5,4013,0.22,5000.0,500.0
36,159.0,100.3,1941,0.72,5175.89104031576,500.0
38,184.4,80.9,4452,0.77,5175.89104031576,26090.535087497414
74,172.0,42.5,3047,0.69,5000.0,14951.326066062858
38,180.0,69.1,2880,0.7,5000.0,1473.5200239223334
51,157.2,69.5,4267,0.96,5000.0,22449.39855282556
26,159.1,60.7,2088,0.32,5175.89104031576,20484.981891842057
53,163.3,62.5,1475,0.58,5175.89104031576,500.0
22,159.6,82.4,698,0.51,5175.89104031576,1804.7224221419824
38,168.6,73.0,1294,0.45,5175.89104031576,500.0
47,167.6,79.7,2620,0.74,5000.0,7542.823725513853
28,164.2,47.2,2167,0.18,5175.89104031576,500.0
31,177.3,74.8,1623,0.51,5175.89104031576,2407.834369126133
28,172.8,65.4,2623,0.79,5175.89104031576,2012.032997487594
71,160.0,85.0,2622,0.41,5000.0,500.0
68,166.0,80.7,1795,0.07,5000.0,16913.271530693055
36,166.8,68.1,2164,0.22,5175.89104031576,17157.233553829006
32,175.6,84.0,3974,0.29,5000.0,2241.3585647215973
51,182.4,75.0,500,0.86,5000.0,2752.7461889269243
28,167.6,73.0,2887,0.91,5000.0,3433.083684048845
28,168.1,55.4,4390,0.61,5175.89104031576,1891.1723962319727
31,169.6,72.1,1423,0.09,5175.89104031576,500.0
37,177.7,29.2,2458,0.82,5175.89104031576,500.0
32,159.6,50.7,2435,0.2,5000.0,38233.21786028864
37,185.9,48.0,2952,0.88,5175.89104031576,7757.866187770525
46,163.9,90.8,2785,0.78,5000.0,500.0
36,168.4,59.7,964,0.0,5000.0,7593.134527941985
21,169.5,45.5,2482,0.07,5175.89104031576,17625.92739488669
38,165.9,59.8,1733,0.61,5175.89104031576,500.0
26,166.4,61.9,3692,0.67,5000.0,500.0
37,166.0,63.3,3565,0.68,5175.89104031576,500.0
35,169.7,62.1,1694,0.44,5175.89104031576,6041.943182967654
66,167.7,58.0,4130,0.62,5000.0,17098.347502032953
73,166.3,75.1,2876,0.31,5175.89104031576,500.0
53,162.0,74.3,1793,0.19,5000.0,500.0
74,169.1,87.8,2497,0.41,5175.89104031576,22137.52624637979
34,159.3,68.8,3537,0.44,5175.89104031576,20502.81797848341
58,185.1,84.7,1359,0.96,5000.0,4998.8865948036
23,174.4,65.7,3165,0.69,5000.0,500.0
67,160.0,77.6,1564,0.52,5175.89104031576,500.0
19,181.7,57.2,1044,0.12,5000.0,500.0
20,154.8,95.4,3141,0.05,5000.0,500.0
59,177.2,72.5,2650,0.0,5000.0,37942.65916564637
26,160.5,79.6,2385,0.31,5175.89104031576,500.0
72,164.3,97.1,2604,0.94,5175.89104031576,500.0
22,160.9,71.2,1159,0.84,5000.0,2637.7218675939494
46,174.4,71.6,3574,0.42,5175.89104031576,500.0
48,163.7,54.8,3089,0.08,5175.89104031576,500.0
22,164.7,45.8,1433,0.02,5175.89104031576,500.0
69,170.1,86.9,4136,0.17,5175.89104031576,5233.694221024736
33,162.3,91.2,792,0.01,5175.89104031576,500.0
28,154.2,74.5,3827,0.22,5175.89104031576,4915.852532042175
58,175.4,87.5,1662,0.71,5175.89104031576,7886.961730020798
70,176.8,70.3,2796,0.15,5000.0,30586.52615856853
48,168.7,85.2,1047,0.71,5175.89104031576,500.0
52,163.9,55.6,2858,0.07,5175.89104031576,500.0
72,170.4,81.1,1735,0.24,5000.0,8837.099508131607
73,178.8,61.2,4979,0.03,5000.0,19216.365072973123
22,172.6,49.3,1420,0.87,5000.0,31111.585078887547
58,177.7,64.2,1870,0.81,5175.89104031576,8667.405727246769
26,175.9,74.8,741,0.12,5175.89104031576,5821.480011748009
33,174.4,44.1,726,0.85,5000.0,500.0
30,167.4,54.5,2997,0.65,5175.89104031576,12626.222339561911
57,160.8,86.9,2133,0.95,5000.0,14011.448156357372
42,168.6,89.5,1948,0.18,5000.0,500.0
62,170.9,78.3,2263,0.49,5000.0,13974.391775226995
21,182.5,93.3,2195,0.4,5000.0,500.0
61,182.3,87.9,2461,0.98,5175.89104031576,500.0
21,171.7,52.6,3182,0.69,5175.89104031576,27707.789581486017
62,176.1,65.9,2945,0.31,5000.0,500.0
55,176.2,40.2,899,0.61,5175.89104031576,2790.3810981788
45,164.9,76.0,2495,0.62,5175.89104031576,500.0
39,161.3,60.8,1968,0.72,5000.0,4754.932982799233
34,188.5,59.9,1631,0.22,5175.89104031576,12462.336692236384
47,160.4,52.9,2513,0.27,5000.0,17610.425276650538
70,164.4,45.0,1836,0.41,5000.0,500.0
19,168.0,49.1,1718,0.47,5175.89104031576,7809.485961562917
74,165.4,38.7,3792,0.51,5000.0,500.0
23,166.9,86.7,1340,0.75,5000.0,14839.011309931118
53,182.4,57.3,2847,0.03,5175.89104031576,500.0
42,169.3,92.0,2782,0.15,5175.89104031576,500.0
71,152.5,67.8,2108,0.27,5175.89104031576,500.0
35,183.2,96.8,1694,0.95,5175.89104031576,500.0
58,173.1,50.0,1429,0.74,5175.89104031576,500.0
25,185.7,87.8,4526,0.6,5000.0,10518.613515753366
28,173.7,53.8,1228,0.43,5175.89104031576,8329.78695384015
55,168.4,76.0,500,0.99,5175.89104031576,16085.388780088017
33,188.1,80.2,2204,0.87,5000.0,500.0
19,177.2,52.0,3798,0.06,5000.0,500.0
19,175.0,75.5,4730,0.38,5175.89104031576,15620.072266697378
30,155.1,88.5,2734,0.59,5175.89104031576,500.0
55,152.9,57.5,500,0.56,5000.0,500.0
60,174.7,78.3,2356,0.84,5000.0,500.0
31,173.8,72.5,4078,0.05,5175.89104031576,17604.8031253276
34,177.0,73.9,3783,0.77,5175.89104031576,500.0
28,160.2,77.5,3235,0.22,5000.0,500.0
18,183.3,59.8,3830,0.49,5175.89104031576,23269.52879395489
21,172.1,43.4,2699,0.22,5000.0,500.0
56,166.0,65.1,1989,0.96,5175.89104031576,5918.476212424964
63,178.8,51.8,3651,0.57,5175.89104031576,6849.606570612769
61,159.9,85.0,2927,0.67,5000.0,19009.212206096738
25,173.2,77.9,1348,0.86,5000.0,500.0
73,170.7,70.5,2873,0.05,5175.89104031576,500.0
56,173.7,89.5,3269,0.93,5000.0,12003.21149056828
71,180.3,69.0,3037,0.53,5000.0,500.0
64,153.2,38.0,1672,0.54,5000.0,500.0
42,159.0,69.1,1064,0.84,5175.89104031576,8733.28491943316
60,181.7,53.2,4729,0.28,5175.89104031576,5028.348079801035
41,176.5,57.0,3291,0.33,5000.0,2490.5002269358924
30,160.5,65.5,1726,0.32,5175.89104031576,25273.59130383641
59,195.7,54.6,2074,0.58,5000.0,500.0
32,178.3,47.4,1913,0.73,5175.89104031576,2514.138729110476
62,163.8,70.2,604,0.82,5175.89104031576,500.0
57,171.2,65.6,2050,0.08,5175.89104031576,9559.69430202057
27,154.9,66.8,4221,0.15,5175.89104031576,18476.61594941796
44,174.0,67.2,1493,0.37,5175.89104031576,500.0
25,171.2,56.9,983,0.78,5175.89104031576,500.0
47,163.3,61.2,2689,0.55,5175.89104031576,500.0
46,178.3,74.7,4175,0.15,5000.0,16187.882044564854
68,162.4,97.8,5115,0.67,5000.0,26710.35040043936
47,155.3,83.6,4692,0.1,5175.89104031576,16935.644994353388
20,168.9,86.5,3602,0.88,5175.89104031576,10922.006898804411
74,173.3,67.0,1373,0.73,5000.0,2444.6698521644826
41,161.4,59.6,1476,0.96,5000.0,20199.905667422525
58,169.4,73.9,1731,0.93,5175.89104031576,500.0
61,177.8,74.7,2518,0.85,5175.89104031576,37850.17277164151
34,183.9,68.8,1467,0.94,5175.89104031576,12314.112999314137
38,171.8,108.0,1965,0.03,5175.89104031576,500.0
59,156.7,36.1,2839,0.05,5175.89104031576,17298.71547194747
35,186.5,74.1,1207,0.46,5000.0,26538.79898319724
68,164.9,60.3,794,0.16,5000.0,22506.749667588265
64,163.3,78.5,3336,0.03,5000.0,1415.719675264836
62,172.2,70.4,1801,0.38,5175.89104031576,20411.33971850373
38,172.2,53.8,5090,0.59,5175.89104031576,13115.822305753349
72,171.0,51.7,500,0.99,5000.0,500.0
52,172.1,75.5,2972,0.17,5175.89104031576,27944.481311895237
71,160.2,64.7,1092,0.96,5175.89104031576,500.0
18,163.2,78.5,2159,0.95,5175.89104031576,24021.791686886983
29,176.4,74.8,766,0.65,5175.89104031576,500.0
67,177.4,61.0,4259,0.18,5000.0,10676.50047547407
33,183.1,72.0,1347,0.87,5175.89104031576,500.0
21,177.0,37.6,3794,0.04,5175.89104031576,13616.294431424754
39,167.0,56.1,2171,0.14,5175.89104031576,16550.720327310763
38,177.3,89.8,2291,0.45,5175.89104031576,6023.260534445214
22,166.8,49.3,3686,0.13,5175.89104031576,9541.722720183365
37,162.9,70.0,1422,0.58,5175.89104031576,21657.46557111388
45,173.1,62.5,1784,0.41,5175.89104031576,500.0
48,178.1,69.8,3360,0.43,5000.0,12742.62858342318
19,156.3,87.9,500,0.23,5000.0,23136.73763946879
31,155.9,58.1,3415,0.21,5000.0,16272.323888357696
60,160.3,80.5,500,0.04,5175.89104031576,15938.498163058292
72,179.0,41.5,2558,0.69,5000.0,15439.534904795082
46,172.4,60.5,4100,0.23,5175.89104031576,500.0
60,175.1,54.8,3845,0.7,5000.0,5687.453404576525
67,169.5,61.8,3004,0.1,5175.89104031576,22752.789274904502
64,172.1,85.1,1429,0.5,5175.89104031576,500.0
41,174.1,65.9,3976,0.68,5175.89104031576,11761.862633746803
47,164.0,87.1,3579,0.54,5175.89104031576,25079.42869029194
72,157.6,74.5,2870,0.66,5000.0,500.0
18,163.5,36.6,2163,0.46,5000.0,500.0
23,195.2,74.1,500,0.57,5000.0,7505.731639995797
20,176.4,78.8,1919,0.01,5175.89104031576,500.0
74,174.3,83.8,2924,0.22,5175.89104031576,7295.346425785383
59,148.9,80.6,2819,0.4,5175.89104031576,6628.217397551053
32,189.0,81.6,3191,0.64,5000.0,13739.579776757051
30,174.6,77.9,2705,0.9,5000.0,26466.57376897684
22,175.4,77.7,2311,0.07,5000.0,1681.995996246432
44,181.6,67.0,2730,0.38,5000.0,7121.864106559869
42,155.7,70.3,1455,0.07,5175.89104031576,500.0
75,170.7,81.1,3309,0.89,5000.0,16994.766362036742
57,174.6,43.8,3742,0.48,5175.89104031576,500.0
68,167.0,29.5,3004,0.69,5175.89104031576,500.0
55,183.0,102.3,3308,0.32,5175.89104031576,500.0
39,178.0,93.5,692,0.45,5175.89104031576,500.0
64,165.9,74.4,4137,0.7,5175.89104031576,18481.965832733305
60,172.8,77.2,1501,0.99,5000.0,19792.58478675074
27,180.9,60.7,3283,0.63,5175.89104031576,500.0
30,146.2,91.0,1644,0.48,5000.0,7411.825480218963
58,175.4,53.9,910,0.57,5175.89104031576,500.0
47,176.4,52.9,3427,0.2,5175.89104031576,19427.973767870808
45,178.6,86.2,3277,0.05,5175.89104031576,11569.70325504903
50,178.0,78.9,2255,0.36,5000.0,500.0
71,187.3,69.8,2370,0.39,5175.89104031576,500.0
74,179.2,56.3,2526,0.08,5000.0,500.0
18,175.4,56.7,2328,0.93,5175.89104031576,500.0
70,185.3,75.7,2435,0.11,5175.89104031576,500.0
34,178.6,53.8,3932,0.23,5000.0,32401.61316804145
24,160.8,78.5,3535,0.2,5175.89104031576,500.0
60,163.8,54.7,809,0.06,5175.89104031576,6503.5452560657
64,175.4,59.8,1611,0.02,5175.89104031576,19508.29194199264
26,161.2,79.0,2023,0.53,5175.89104031576,500.0
64,160.3,79.3,1466,0.86,5175.89104031576,3645.3375246837672
75,165.1,52.1,3943,0.81,5000.0,500.0
33,156.6,79.9,1198,0.05,5000.0,8283.36028069751
36,160.1,64.4,2656,0.87,5000.0,16457.535185758716
50,159.0,93.7,1492,0.31,5000.0,500.0
39,180.3,62.1,4533,0.37,5175.89104031576,11088.652436274058
25,179.3,57.4,3467,0.01,5000.0,13214.329465500856
39,170.0,58.7,2093,0.9,5000.0,18595.38712736129
33,169.9,70.7,3082,0.39,5175.89104031576,23175.486656455512
56,187.5,53.9,2797,0.21,5175.89104031576,17542.210426793572
50,156.9,54.7,3989,0.89,5000.0,732.6542563608384
21,174.9,89.2,1924,0.58,5175.89104031576,17847.699118418725
21,182.8,54.4,818,0.55,5000.0,500.0
56,171.5,37.5,1735,0.44,5175.89104031576,500.0
58,176.9,74.9,3616,0.5,5000.0,25813.880687835102
52,175.2,55.3,1252,0.28,5175.89104031576,500.0
46,143.8,63.6,3272,0.77,5175.89104031576,18026.474757399013
34,185.1,76.1,3553,0.82,5000.0,500.0
24,157.4,64.8,2998,0.34,5000.0,4618.872095970689
66,169.9,86.6,1016,0.2,5175.89104031576,26011.92902318461
65,181.9,77.2,2652,0.04,5000.0,500.0
48,176.9,97.6,1922,0.33,5175.89104031576,500.0
63,171.1,70.1,2806,0.32,5175.89104031576,500.0
46,173.5,87.2,1822,0.48,5000.0,3722.530826288497
34,160.9,95.6,2888,0.15,5175.89104031576,500.0
40,166.7,68.4,2385,0.41,5175.89104031576,34055.63137641642
66,163.9,70.5,2541,0.36,5175.89104031576,500.0
54,154.6,35.0,3542,0.8,5175.89104031576,20325.56305144043
51,157.5,98.2,2726,0.54,5000.0,10793.779914804942
27,179.1,69.6,2933,0.12,5000.0,7283.193156308502
72,170.5,50.4,1014,0.35,5000.0,500.0
63,188.5,73.5,3040,0.2,5175.89104031576,500.0
28,170.1,68.2,1745,0.1,5000.0,500.0
23,166.4,59.8,2227,0.51,5175.89104031576,500.0
56,182.9,56.4,3334,0.41,5000.0,500.0
58,154.1,65.3,3519,0.24,5000.0,500.0
29,173.8,72.9,2195,0.58,5175.89104031576,500.0
70,182.3,59.4,1136,0.86,5175.89104031576,500.0
57,179.7,79.8,3153,0.53,5175.89104031576,2399.7759522765427
46,163.0,69.7,1553,0.49,5175.89104031576,2124.447415810652
59,169.3,88.5,2449,0.73,5175.89104031576,3611.8082853244528
66,173.0,60.5,3117,0.1,5175.89104031576,500.0
74,164.9,63.5,4312,0.63,5175.89104031576,500.0
39,180.9,72.4,2558,0.04,5175.89104031576,500.0
63,170.5,71.9,1988,0.92,5175.89104031576,1481.849411255383
21,161.3,68.7,1974,0.05,5175.89104031576,500.0
34,167.5,84.1,1539,0.37,5000.0,500.0
53,166.5,75.1,1220,0.64,5000.0,500.0
31,177.8,75.1,1224,0.78,5000.0,500.0
59,173.6,67.9,2849,0.72,5175.89104031576,500.0
19,161.8,78.9,2465,0.88,5175.89104031576,500.0
52,150.8,91.0,2781,0.34,5175.89104031576,23752.7613010938
21,174.3,64.5,4916,0.53,5000.0,10341.806718168924
22,172.8,64.1,2896,0.68,5175.89104031576,23454.228023395437
56,164.0,72.9,2683,0.92,5000.0,500.0
70,190.1,54.4,2727,0.52,5000.0,500.0
44,174.9,65.3,2914,0.91,5000.0,3069.571494045348
19,179.3,71.6,1896,0.03,5000.0,36094.54088813039
39,181.2,95.4,5689,0.51,5175.89104031576,37997.40179132868
45,167.6,57.2,1061,0.51,5175.89104031576,500.0
43,177.5,78.0,2502,0.15,5175.89104031576,500.0
25,191.9,71.7,3157,0.73,5175.89104031576,21050.85702534795
21,163.3,63.4,2374,0.86,5000.0,5367.567846367612
50,183.6,73.0,4500,0.64,5000.0,10119.600162948136
31,165.9,96.6,2166,0.34,5175.89104031576,500.0
70,176.5,77.4,1593,0.31,5000.0,500.0
55,162.1,78.8,2740,0.08,5000.0,500.0
59,177.5,75.8,2758,0.86,5000.0,500.0
65,186.4,67.5,1115,0.41,5000.0,500.0
57,171.7,85.4,1349,0.53,5175.89104031576,500.0
70,174.6,57.4,3218,0.89,5175.89104031576,13071.08197941238
55,167.5,87.3,3717,0.81,5000.0,32590.87949011617
19,163.6,83.1,3593,0.58,5175.89104031576,5494.689727188841
19,181.0,52.4,3148,0.36,5000.0,500.0
24,172.3,98.5,2541,0.02,5175.89104031576,500.0
19,176.6,73.0,2029,0.35,5175.89104031576,1316.3616322721932
52,170.2,89.6,1501,0.27,5000.0,500.0
38,164.6,71.1,1960,0.03,5000.0,500.0
19,182.7,77.0,2964,0.18,5175.89104031576,9682.864874168165
30,172.9,60.9,3251,0.23,5000.0,500.0
73,158.9,85.8,3224,0.45,5000.0,7129.336270692762
68,181.8,95.3,2043,0.63,5000.0,500.0
42,164.9,85.7,2073,0.05,5175.89104031576,500.0
68,175.4,74.5,1858,0.47,5175.89104031576,10593.21736872935
24,177.9,51.3,896,0.42,5000.0,2508.1537559148514
73,169.6,84.7,3102,0.17,5000.0,30144.693858829294
58,185.3,49.7,2754,0.04,5000.0,500.0
25,155.7,46.8,2510,0.72,5000.0,500.0
24,166.7,101.2,2972,0.97,5000.0,500.0
63,171.7,57.6,2319,0.23,5000.0,27143.494585339187
75,172.1,82.7,1271,0.84,5175.89104031576,29837.047435661032
54,153.2,66.4,1948,0.04,5000.0,9419.13821617826
30,158.3,71.0,876,0.16,5000.0,15552.748554297948
67,167.5,76.7,2909,0.26,5175.89104031576,12244.132939353776
72,174.1,77.6,2594,0.99,5000.0,500.0
65,179.9,81.0,1195,0.69,5175.89104031576,500.0
51,168.2,45.7,1624,0.53,5000.0,500.0
72,165.5,50.4,4650,0.71,5000.0,21205.093671440824
43,184.0,82.8,2881,0.67,5175.89104031576,20696.60473847076
45,180.6,103.8,4010,0.25,5175.89104031576,11175.585362388609
52,170.4,53.0,671,0.16,5000.0,500.0
50,192.6,101.8,2046,0.66,5175.89104031576,22321.191711391974
48,171.8,59.1,1111,0.11,5000.0,2692.2888761286063
65,164.8,63.0,1978,0.48,5000.0,5580.634616417469
44,174.0,84.9,2006,0.39,5175.89104031576,500.0
19,165.8,62.6,2841,0.48,5000.0,9653.63033123786
74,176.0,74.3,1002,0.82,5175.89104031576,500.0
36,174.1,51.8,2245,0.75,5175.89104031576,15958.147503711109
52,166.2,73.3,3188,0.4,5000.0,500.0
37,167.0,83.7,3014,0.78,5000.0,12269.387456630064
