age,taille,poids,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret,sexe_F,sexe_H,sport_licence_non,sport_licence_oui,niveau_etude_aucun,niveau_etude_bac,niveau_etude_bac+2,niveau_etude_doctorat,niveau_etude_master,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,smoker_non,smoker_oui,nationalité_francaise_non,nationalité_francaise_oui,situation_familiale_célibataire,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
63,179.1,69.5,4859,0.02,5000.0,3222.850993426015,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
41,160.8,93.8,2023,0.71,5000.0,500.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
58,178.2,65.3,2583,0.29,5175.89104031576,16342.31315846054,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
29,156.7,45.7,1904,0.15,5175.89104031576,500.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False
72,157.9,41.6,2170,0.75,5000.0,500.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
47,167.0,41.9,3104,0.41,5000.0,500.0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
74,156.2,100.1,3175,0.12,5175.89104031576,16172.226324567242,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
44,172.9,76.5,2656,0.78,5000.0,11907.294033394588,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
44,177.0,81.0,2272,0.63,5000.0,500.0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False
55,180.2,52.4,1858,0.67,5000.0,500.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
43,178.7,56.6,1738,0.19,5175.89104031576,500.0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False
47,168.1,68.9,500,0.38,5000.0,8137.694181928578,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
57,172.2,42.2,1996,0.53,5175.89104031576,500.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
69,175.1,77.9,4908,0.22,5175.89104031576,17121.83613863081,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
47,159.6,91.6,1138,0.31,5000.0,500.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
47,174.0,65.4,2812,0.03,5000.0,500.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
45,171.1,73.9,1660,0.14,5175.89104031576,11903.149815046692,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
22,159.2,53.3,5043,0.21,5175.89104031576,500.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
27,169.4,74.7,1167,0.06,5000.0,5778.3578543595895,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
41,193.7,55.2,4099,0.13,5000.0,500.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False
55,155.4,91.0,3052,0.82,5000.0,33248.15520890286,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
36,181.9,83.1,2213,0.9,5000.0,500.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
22,187.9,92.4,3580,0.38,5000.0,35317.974029616846,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
63,179.2,96.2,2647,0.32,5000.0,21200.61741008603,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
35,170.6,103.0,2299,0.45,5175.89104031576,25479.609618609367,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
70,176.1,63.6,4394,0.25,5175.89104031576,1106.3254312705014,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False
28,171.6,71.4,2278,0.97,5000.0,8612.228187114246,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
64,170.0,53.9,3127,0.18,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
29,143.5,72.9,2649,0.27,5175.89104031576,8722.039689557096,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
67,157.8,64.8,1902,0.14,5000.0,22921.100873645544,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
23,174.1,78.7,3003,0.64,5175.89104031576,19662.205161750564,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
44,153.8,90.8,2435,0.49,5000.0,21690.947888224197,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
60,183.8,35.0,1992,0.06,5000.0,500.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
31,180.5,81.0,4637,0.97,5000.0,19712.90087879855,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
69,176.1,103.0,1457,0.45,5175.89104031576,5795.751822278809,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
36,158.1,82.1,4461,0.93,5175.89104031576,31407.32509263601,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
38,155.3,75.2,1154,0.02,5175.89104031576,7577.840980849943,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
24,176.5,59.4,2187,0.2,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
62,158.6,88.2,891,0.64,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False
38,159.8,48.5,762,0.68,5175.89104031576,500.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
67,165.0,81.4,2825,0.33,5175.89104031576,4338.364496402583,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
73,169.0,72.3,1355,0.12,5175.89104031576,500.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
35,188.1,52.7,2757,0.73,5175.89104031576,500.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False
63,160.3,63.4,3846,0.76,5000.0,500.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False
33,173.3,72.3,3734,0.43,5000.0,34381.429236718606,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
44,178.5,88.1,2953,0.15,5000.0,500.0,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False
65,169.8,46.9,3729,0.63,5175.89104031576,17724.105609609116,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
53,147.2,79.5,3390,0.48,5000.0,18634.61791235963,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False
47,180.8,80.9,602,0.85,5175.89104031576,500.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
42,182.2,82.9,5261,0.49,5175.89104031576,28019.504719403125,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
29,168.8,54.9,2564,0.59,5175.89104031576,500.0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False
71,172.0,60.7,1195,0.69,5175.89104031576,13657.952881182742,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
72,179.1,63.5,3336,0.59,5175.89104031576,13163.020457712131,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
36,170.6,65.7,1325,0.94,5175.89104031576,500.0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
71,174.0,57.2,1703,0.3,5000.0,33600.99385331379,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
66,162.8,70.7,3306,0.76,5175.89104031576,500.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
33,164.2,68.3,1866,0.28,5175.89104031576,500.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
52,152.2,51.4,5220,0.01,5175.89104031576,3534.646866962595,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
43,175.5,61.8,1694,0.87,5000.0,24914.758303636103,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
53,179.6,71.0,4091,0.39,5175.89104031576,9971.570741690672,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
56,172.3,43.7,3128,0.93,5175.89104031576,18636.31269069667,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
43,176.0,66.8,3134,0.49,5175.89104031576,24822.215181932985,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
44,178.4,50.4,4571,0.19,5175.89104031576,18783.19340450456,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False
